entityType	entity	qid	theme	question	response	confidence	justification	source
party	LFI	84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	-3	2	Désaccord fort : la position est estimée à partir des propositions d'autonomie des établissements, de recrutement et de gestion des enseignants. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf
party	LFI	85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	3	2	Accord fort : la position est estimée à partir des propositions sur l'enseignement privé, son financement et la mixité sociale. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf
party	LFI	86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	2	2	Accord net : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	https://lafranceinsoumise.fr/wp-content/uploads/2025/07/KIT-ARGU_VF.pdf
party	LFI	87	Défense / Ukraine	La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre se prolonge.	-2	3	Désaccord fort : le vote ou la politique officielle sur le soutien durable à l'Ukraine constitue l'indicateur principal. Niveau de preuve : preuve directe ou politique explicitement documentée.	https://www.assemblee-nationale.fr/dyn/17/scrutins/988
party	LFI	88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	-3	2	Désaccord fort : la source retenue porte sur l'extension européenne de la dissuasion ou, pour les pays non dotés, sur la protection nucléaire alliée. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	https://lafranceinsoumise.fr/2019/02/05/question-ecrite-sur-la-dissuasion-nucleaire-dans-le-traite-daix-la-chapelle/
party	LFI	89	Santé / fin de vie	Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à mourir dans un cadre strictement contrôlé.	3	3	Accord fort : le vote, la loi ou la position gouvernementale sur l'aide à mourir fournit un équivalent direct ou très proche. Niveau de preuve : preuve directe ou politique explicitement documentée.	https://www.assemblee-nationale.fr/dyn/17/scrutins/2107
party	LFI	90	Dépendance / EHPAD	Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou non lucratifs.	2	2	Accord net : le programme social et sanitaire permet d'estimer la place laissée aux opérateurs lucratifs dans la dépendance. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	https://lafranceinsoumise.fr/wp-content/uploads/2018/10/LIVRET-ContreBudget-1.pdf
party	LFI	91	Famille / prestations	Les allocations familiales devraient être versées à toutes les familles selon le nombre d'enfants, sans diminuer lorsque les revenus augmentent.	2	1	Accord net : le modèle de prestations familiales et la ligne programmatique permettent d'estimer la préférence pour l'universalité ou le ciblage. Niveau de preuve : estimation prudente à partir de la ligne générale.	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf
party	LFI	92	Numérique / mineurs	L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents.	-3	3	Désaccord fort : le vote ou la politique publique sur l'âge d'accès aux réseaux sociaux permet de distinguer interdiction stricte, autorisation parentale et régulation plus souple. Niveau de preuve : preuve directe ou politique explicitement documentée.	https://www.assemblee-nationale.fr/dyn/17/scrutins/8431
party	LFI	93	Numérique / intelligence artificielle	Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins performants ou plus coûteux que leurs concurrents étrangers.	1	2	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf
party	PCF	1	Économie	Il faut réduire les impôts sur le travail et le capital, même si cela implique de réduire certaines dépenses publiques.	-3	2	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	https://www.pcf.fr/feuille_de_route_confnat_pcf
party	PCF	2	Économie	Les inégalités économiques sont acceptables tant qu'elles résultent principalement du travail ou de la prise de risque.	-2	2	Désaccord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.pcf.fr/feuille_de_route_confnat_pcf
party	PCF	3	Économie	L'État devrait davantage taxer les hauts revenus et les gros patrimoines afin de réduire les inégalités.	3	3	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.pcf.fr/contrat_de_legislature_projet_propos_par_le_pcf
party	PCF	4	Économie	Les entreprises devraient être obligées de limiter l’écart entre la rémunération de leurs dirigeants et celle de leurs salariés les moins bien payés.	3	3	Accord fort : les communistes défendent depuis plusieurs législatures un écart maximal de 1 à 20 entre la rémunération la plus basse et la rémunération la plus haute dans l’entreprise.	https://groupe-communiste.assemblee-nationale.fr/propositions/propositions-de-loi/article/lutte-contre-les-inegalites-salariales-4593
party	PCF	5	Économie	Le salaire minimum devrait être augmenté significativement.	3	3	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.pcf.fr/contrat_de_legislature_projet_propos_par_le_pcf
party	PCF	6	Économie	Les entreprises privées sont généralement plus efficaces que l'État pour fournir des biens et services, même dans certains secteurs essentiels.	-3	2	Désaccord fort : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.	https://www.pcf.fr/feuille_de_route_confnat_pcf
party	PCF	7	Économie	L'État devrait pouvoir nationaliser temporairement ou durablement une entreprise privée lorsqu'elle contrôle une activité stratégique pour le pays.	3	3	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.pcf.fr/contrat_de_legislature_projet_propos_par_le_pcf
party	PCF	8	Économie	La concurrence est généralement préférable à la réglementation pour améliorer les prix, la qualité et l'innovation.	-3	2	Désaccord fort : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.	https://www.pcf.fr/feuille_de_route_confnat_pcf
party	PCF	9	État	La France dépense trop d'argent public et devrait accepter de réduire certaines politiques sociales pour revenir à l'équilibre budgétaire.	-3	3	Désaccord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.pcf.fr/contrat_de_legislature_projet_propos_par_le_pcf
party	PCF	10	État	L'État devrait garantir un niveau élevé de protection sociale, même si cela implique une fiscalité importante.	3	3	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.pcf.fr/contrat_de_legislature_projet_propos_par_le_pcf
party	PCF	12	État	L'État devrait intervenir beaucoup plus fortement dans l'économie lorsque le marché produit des résultats jugés socialement indésirables.	3	3	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.pcf.fr/contrat_de_legislature_projet_propos_par_le_pcf
party	PCF	13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	-3	2	Désaccord fort : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.	https://www.pcf.fr/feuille_de_route_confnat_pcf
party	PCF	14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	2	2	Accord net : codage cohérent avec la ligne programmatique générale du parti sur social / société.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe
party	PCF	15	Démocratie	Un gouvernement devrait pouvoir faire adopter le budget sans vote de l’Assemblée nationale lorsqu’aucune majorité stable ne se dégage, afin d’éviter un blocage institutionnel.	-3	3	Le PCF demande de ne pas recourir au 49.3 et défend sa suppression : désaccord maximal avec la proposition. Position officielle explicite.	https://www.pcf.fr/mobilisation_pour_gagner_avancees_doit_amplifier
